"Gene","miRNA","Drug"
"NT5C1B","hsa-mir-193a","adenosine"
"NT5E","hsa-mir-4756","gliclazide"
"NT5E","hsa-mir-4756","adenosine"
"NT5E","hsa-mir-4756","methotrexate"
"NT5E","hsa-mir-30a","gliclazide"
"NT5E","hsa-mir-30a","adenosine"
"NT5E","hsa-mir-30a","methotrexate"
"PARG","hsa-mir-664a","methotrexate"
"PARG","hsa-mir-4724","methotrexate"
"PAX2","hsa-mir-3936","tamoxifen"
"PAX2","hsa-mir-4723","tamoxifen"
"PCNA","hsa-mir-590","ibuprofen"
"PCNA","hsa-mir-362","ibuprofen"
"PCNA","hsa-mir-28","ibuprofen"
"PDE11A","hsa-mir-455","fluoxetine"
"PDE11A","hsa-mir-512-2","fluoxetine"
"PDE1B","hsa-mir-98","fluoxetine"
"PDE1B","hsa-mir-98","desipramine"
"PDE2A","hsa-mir-139","desipramine"
"PDE2A","hsa-mir-139","fluoxetine"
"PDE4A","hsa-mir-378c","desipramine"
"PDE4A","hsa-mir-378c","fluoxetine"
"PDE4D","hsa-mir-1228","ketorolac"
"PDE4D","hsa-mir-1228","fluoxetine"
"PDE4D","hsa-mir-1228","rofecoxib"
"PDE4D","hsa-mir-1228","desipramine"
"PDE4D","hsa-mir-582","ketorolac"
"PDE4D","hsa-mir-582","fluoxetine"
"PDE4D","hsa-mir-582","rofecoxib"
"PDE4D","hsa-mir-582","desipramine"
"PDE5A","hsa-mir-3065","fluoxetine"
"PDE5A","hsa-mir-3065","desipramine"
"PDPK1","hsa-mir-3677","prednisone"
"PDPK1","hsa-mir-3677","triamcinolone"
"PDPK1","hsa-mir-3677","tacrolimus"
"PDPK1","hsa-mir-3677","methylprednisolone"
"PDPK1","hsa-mir-3677","budesonide"
"PDPK1","hsa-mir-3677","desonide"
"PDPK1","hsa-mir-3677","flunisolide"
"PDPK1","hsa-mir-3677","prednisolone"
"PDPK1","hsa-mir-3677","dexamethasone"
"PDPK1","hsa-mir-3677","hydrocortisone"
"PDPK1","hsa-mir-3677","imatinib"
"PDPK1","hsa-mir-3677","beclomethasone"
"PECAM1","hsa-mir-181c","methotrexate"
"PFAS","hsa-mir-324","glycine"
"PFKFB4","hsa-mir-4793","cisplatin"
"PHB","hsa-mir-139","paclitaxel"
"PHLPP2","hsa-mir-134","topotecan"
"PHLPP2","hsa-mir-6844","topotecan"
"PHLPP2","hsa-mir-4793","topotecan"
"PHLPP2","hsa-mir-17","topotecan"
"PHLPP2","hsa-mir-550a-2","topotecan"
"PLAT","hsa-mir-324","epinephrine"
"PLAU","hsa-mir-30a","epinephrine"
"PLCB1","hsa-mir-32","aspirin"
"PLCB1","hsa-mir-32","dopamine"
"PLCG1","hsa-mir-4728","chloroquine"
"PLCG1","hsa-mir-4728","tacrolimus"
"PLCG1","hsa-mir-1915","chloroquine"
"PLCG1","hsa-mir-1915","tacrolimus"
"PLD1","hsa-mir-5002","dopamine"
"PLD1","hsa-mir-5002","tacrolimus"
"PLD1","hsa-mir-5002","colchicine"
"PLD1","hsa-mir-1296","dopamine"
"PLD1","hsa-mir-1296","tacrolimus"
"PLD1","hsa-mir-1296","colchicine"
"PLD2","hsa-mir-324","dopamine"
"PLD2","hsa-mir-324","colchicine"
"PLD2","hsa-mir-324","tacrolimus"
"PLD2","hsa-mir-744","dopamine"
"PLD2","hsa-mir-744","colchicine"
"PLD2","hsa-mir-744","tacrolimus"
"PLS1","hsa-mir-5582","methotrexate"
"POLA1","hsa-mir-2276","ibuprofen"
"POLR2A","hsa-mir-324","prednisolone"
"POLR2A","hsa-mir-324","prednisone"
"POLR2A","hsa-mir-324","estrone"
"POLR2A","hsa-mir-324","dexamethasone"
"POLR2A","hsa-mir-324","methylprednisolone"
"POLR2A","hsa-mir-324","beclomethasone"
"POLR2A","hsa-mir-324","tamoxifen"
"POLR2A","hsa-mir-324","desonide"
"POLR2A","hsa-mir-324","budesonide"
"POLR2A","hsa-mir-324","flunisolide"
"POLR2A","hsa-mir-324","estradiol"
"POLR2A","hsa-mir-324","triamcinolone"
"POLR2A","hsa-mir-324","hydrocortisone"
"PPARG","hsa-mir-23c","celecoxib"
"PPARG","hsa-mir-23c","hydrocortisone"
"PPARG","hsa-mir-23c","pioglitazone"
"PPARG","hsa-mir-23c","aspirin"
"PPARG","hsa-mir-23c","troglitazone"
"PPARGC1A","hsa-mir-548au","pioglitazone"
"PPAT","hsa-mir-376c","methotrexate"
"PPAT","hsa-mir-376c","glycine"
"PPM1D","hsa-mir-190b","doxorubicin"
"PPP1CA","hsa-mir-4791","dopamine"
"PPP1CA","hsa-mir-497","dopamine"
"PPP1R13L","hsa-mir-324","cisplatin"
"PPP1R13L","hsa-mir-324","cyclophosphamide"
"PPP2R5D","hsa-mir-4482","colchicine"
"PPP2R5D","hsa-mir-4482","tamoxifen"
"PPP2R5D","hsa-mir-4482","glucose"
"PPP2R5D","hsa-mir-4482","tacrolimus"
"PPP2R5D","hsa-mir-4482","dopamine"
"PPP3CB","hsa-mir-642a","tacrolimus"
"PRDM2","hsa-mir-200c","methotrexate"
"PRDM2","hsa-mir-500b","methotrexate"
"PRKAB2","hsa-mir-3190","pioglitazone"
"PRKAB2","hsa-mir-3190","glucose"
"PRKAB2","hsa-mir-3190","metformin"
"PRKACB","hsa-mir-3936","salmeterol"
"PRKACB","hsa-mir-3936","epinephrine"
"PRKACB","hsa-mir-3936","dopamine"
"PRKACB","hsa-mir-3936","progesterone"
"PRKACB","hsa-mir-3936","glucose"
"PRKAR1A","hsa-mir-505","dopamine"
"PRKAR1A","hsa-mir-505","epinephrine"
"PRKAR1A","hsa-mir-505","glucose"
"PRKAR1A","hsa-mir-505","progesterone"
"PRKAR2A","hsa-let-7g","dopamine"
"PRKAR2A","hsa-let-7g","glucose"
"PRKAR2A","hsa-let-7g","epinephrine"
"PRKAR2A","hsa-let-7g","progesterone"
"PRKAR2A","hsa-let-7a-1","dopamine"
"PRKAR2A","hsa-let-7a-1","glucose"
"PRKAR2A","hsa-let-7a-1","epinephrine"
"PRKAR2A","hsa-let-7a-1","progesterone"
"PRKCE","hsa-mir-6509","flumazenil"
"PRKCE","hsa-mir-6509","nitroglycerin"
"PRKCE","hsa-mir-6509","gemcitabine"
"PRKCQ","hsa-mir-150","methotrexate"
"PRKDC","hsa-mir-642a","chlorambucil"
"PTGDR","hsa-mir-150","niacin"
"PTGS2","hsa-mir-3140","celecoxib"
"PTGS2","hsa-mir-3140","diclofenac"
"PTGS2","hsa-mir-3140","clomipramine"
"PTGS2","hsa-mir-3140","ibuprofen"
"PTGS2","hsa-mir-3140","aspirin"
"PTGS2","hsa-mir-3140","dexamethasone"
"PTGS2","hsa-mir-3140","oxaliplatin"
"PTGS2","hsa-mir-3140","tacrolimus"
"PTGS2","hsa-mir-3140","rofecoxib"
"PTK2B","hsa-mir-6842","tacrolimus"
"PTK2B","hsa-mir-6842","colchicine"
"PTK2B","hsa-mir-6842","chloroquine"
"PTK2B","hsa-mir-6842","dopamine"
"PTK7","hsa-mir-1266","methotrexate"
"PTPN11","hsa-mir-4793","imatinib"
"PTPN11","hsa-mir-141","imatinib"
"PTPN11","hsa-mir-3651","imatinib"
"RAB31","hsa-mir-6741","methotrexate"
"RAB3A","hsa-mir-140","dopamine"
"RAB3A","hsa-mir-152","dopamine"
"RAB5C","hsa-mir-331","methotrexate"
"RAB5C","hsa-mir-423","methotrexate"
"RAC1","hsa-mir-324","azathioprine"
"RAC1","hsa-mir-324","tacrolimus"
"RAC1","hsa-mir-324","chloroquine"
"RAD23B","hsa-mir-4668","vorinostat"
"RAF1","hsa-mir-195","tacrolimus"
"RAF1","hsa-mir-195","imatinib"
"RAF1","hsa-mir-195","aspirin"
"RAF1","hsa-mir-195","chloroquine"
"RAN","hsa-mir-141","tacrolimus"
"RB1","hsa-mir-16-1","celecoxib"
"RB1","hsa-mir-16-1","cisplatin"
"RB1","hsa-mir-16-1","methotrexate"
"RB1","hsa-mir-16-1","tamoxifen"
"RB1","hsa-mir-16-1","ibuprofen"
"RB1","hsa-mir-15a","celecoxib"
"RB1","hsa-mir-15a","cisplatin"
"RB1","hsa-mir-15a","methotrexate"
"RB1","hsa-mir-15a","tamoxifen"
"RB1","hsa-mir-15a","ibuprofen"
"RB1","hsa-mir-16-2","celecoxib"
"RB1","hsa-mir-16-2","cisplatin"
"RB1","hsa-mir-16-2","methotrexate"
"RB1","hsa-mir-16-2","tamoxifen"
"RB1","hsa-mir-16-2","ibuprofen"
"RHOQ","hsa-mir-512-2","glucose"
"RNF41","hsa-mir-1291","chloroquine"
"RRM1","hsa-mir-324","gemcitabine"
"RRM1","hsa-mir-324","cisplatin"
"RRM1","hsa-mir-324","cytarabine"
"RRM2","hsa-mir-4793","cytarabine"
"RRM2","hsa-mir-4793","gemcitabine"
"RRM2","hsa-mir-4793","cisplatin"
"RRM2","hsa-mir-4793","ibuprofen"
"RRM2","hsa-mir-452","cytarabine"
"RRM2","hsa-mir-452","gemcitabine"
"RRM2","hsa-mir-452","cisplatin"
"RRM2","hsa-mir-452","ibuprofen"
"RXRA","hsa-mir-4482","hydrocortisone"
"RXRA","hsa-mir-4482","troglitazone"
"RXRA","hsa-mir-4482","pioglitazone"
"SAP18","hsa-mir-500b","methotrexate"
"SCN1A","hsa-mir-4666a","carbamazepine"
"SCN1A","hsa-mir-4666a","phenytoin"
"SCN1A","hsa-mir-10b","carbamazepine"
"SCN1A","hsa-mir-10b","phenytoin"
"SCN1B","hsa-mir-376c","carbamazepine"
"SCN1B","hsa-mir-376c","phenytoin"
"SCN2A","hsa-mir-3620","topiramate"
"SCN2A","hsa-mir-3620","lamotrigine"
"SCN2A","hsa-mir-3620","carbamazepine"
"SCN2A","hsa-mir-3620","phenytoin"
"SCN4B","hsa-mir-222","quinidine"
"SCN4B","hsa-mir-222","erythromycin"
"SCN4B","hsa-mir-222","sotalol"
"SCN4B","hsa-mir-222","droperidol"
"SCN4B","hsa-mir-222","procainamide"
"SCN4B","hsa-mir-222","chlorpromazine"
"SCN4B","hsa-mir-222","bepridil"
"SCN4B","hsa-mir-222","haloperidol"
"SCN4B","hsa-mir-222","domperidone"
"SCN4B","hsa-mir-222","pimozide"
"SCN4B","hsa-mir-222","methadone"
"SCN4B","hsa-mir-222","sparfloxacin"
"SCN4B","hsa-mir-222","disopyramide"
"SCN4B","hsa-mir-222","thioridazine"
"SCN4B","hsa-mir-222","amiodarone"
"SCN4B","hsa-mir-222","chloroquine"
"SCN4B","hsa-mir-708","quinidine"
"SCN4B","hsa-mir-708","erythromycin"
"SCN4B","hsa-mir-708","sotalol"
"SCN4B","hsa-mir-708","droperidol"
"SCN4B","hsa-mir-708","procainamide"
"SCN4B","hsa-mir-708","chlorpromazine"
"SCN4B","hsa-mir-708","bepridil"
"SCN4B","hsa-mir-708","haloperidol"
"SCN4B","hsa-mir-708","domperidone"
"SCN4B","hsa-mir-708","pimozide"
"SCN4B","hsa-mir-708","methadone"
"SCN4B","hsa-mir-708","sparfloxacin"
"SCN4B","hsa-mir-708","disopyramide"
"SCN4B","hsa-mir-708","thioridazine"
"SCN4B","hsa-mir-708","amiodarone"
"SCN4B","hsa-mir-708","chloroquine"
"SERPINE1","hsa-mir-641","epinephrine"
"SERPINE1","hsa-mir-641","citalopram"
"SERPINE1","hsa-mir-641","fluoxetine"
"SH3KBP1","hsa-mir-378c","chloroquine"
"SH3KBP1","hsa-mir-654","chloroquine"
"SH3KBP1","hsa-mir-382","chloroquine"
"SH3KBP1","hsa-mir-5002","chloroquine"
"SHC1","hsa-mir-92b","imatinib"
"SHC1","hsa-mir-92b","chloroquine"
"SHC1","hsa-mir-92b","tacrolimus"
"SIRT1","hsa-let-7e","paclitaxel"
"SIRT1","hsa-let-7e","cisplatin"
"SLC18A2","hsa-mir-128-2","dopamine"
"SLC43A2","hsa-mir-29a","glycine"
"SLC6A1","hsa-mir-3126","tiagabine"
"SLC6A3","hsa-mir-625","mirtazapine"
"SLC6A3","hsa-mir-625","tacrolimus"
"SLC6A3","hsa-mir-625","colchicine"
"SLC6A3","hsa-mir-625","venlafaxine"
"SLC6A3","hsa-mir-625","desipramine"
"SLC6A3","hsa-mir-625","dopamine"
"SLC6A3","hsa-mir-625","methylphenidate"
"SLC6A3","hsa-mir-203a","mirtazapine"
"SLC6A3","hsa-mir-203a","tacrolimus"
"SLC6A3","hsa-mir-203a","colchicine"
"SLC6A3","hsa-mir-203a","venlafaxine"
"SLC6A3","hsa-mir-203a","desipramine"
"SLC6A3","hsa-mir-203a","dopamine"
"SLC6A3","hsa-mir-203a","methylphenidate"
"SLC6A6","hsa-mir-577","glycine"
"SLC7A11","hsa-mir-411","estradiol"
"SLC7A11","hsa-mir-411","tamoxifen"
"SLC7A11","hsa-mir-411","glycine"
"SLC7A11","hsa-mir-381","estradiol"
"SLC7A11","hsa-mir-381","tamoxifen"
"SLC7A11","hsa-mir-381","glycine"
"SLCO3A1","hsa-mir-152","estrone"
"SLCO3A1","hsa-mir-152","thyroxine"
"SMAD4","hsa-mir-454","dexamethasone"
"SMAD4","hsa-mir-6501","dexamethasone"
"SMARCA4","hsa-mir-4666a","dexamethasone"
"SMARCA4","hsa-mir-4666a","triamcinolone"
"SMARCA4","hsa-mir-4666a","prednisone"
"SMARCA4","hsa-mir-4666a","methylprednisolone"
"SMARCA4","hsa-mir-4666a","prednisolone"
"SMARCA4","hsa-mir-4666a","budesonide"
"SMARCA4","hsa-mir-4666a","flunisolide"
"SMARCA4","hsa-mir-4666a","hydrocortisone"
"SMARCA4","hsa-mir-4666a","desonide"
"SMARCA4","hsa-mir-4666a","beclomethasone"
"SMARCA4","hsa-mir-4748","dexamethasone"
"SMARCA4","hsa-mir-4748","triamcinolone"
"SMARCA4","hsa-mir-4748","prednisone"
"SMARCA4","hsa-mir-4748","methylprednisolone"
"SMARCA4","hsa-mir-4748","prednisolone"
"SMARCA4","hsa-mir-4748","budesonide"
"SMARCA4","hsa-mir-4748","flunisolide"
"SMARCA4","hsa-mir-4748","hydrocortisone"
"SMARCA4","hsa-mir-4748","desonide"
"SMARCA4","hsa-mir-4748","beclomethasone"
"SMARCA4","hsa-mir-6514","dexamethasone"
"SMARCA4","hsa-mir-6514","triamcinolone"
"SMARCA4","hsa-mir-6514","prednisone"
"SMARCA4","hsa-mir-6514","methylprednisolone"
"SMARCA4","hsa-mir-6514","prednisolone"
"SMARCA4","hsa-mir-6514","budesonide"
"SMARCA4","hsa-mir-6514","flunisolide"
"SMARCA4","hsa-mir-6514","hydrocortisone"
"SMARCA4","hsa-mir-6514","desonide"
"SMARCA4","hsa-mir-6514","beclomethasone"
"SMARCC1","hsa-mir-20b","methylprednisolone"
"SMARCC1","hsa-mir-20b","hydrocortisone"
"SMARCC1","hsa-mir-20b","prednisone"
"SMARCC1","hsa-mir-20b","flunisolide"
"SMARCC1","hsa-mir-20b","beclomethasone"
"SMARCC1","hsa-mir-20b","prednisolone"
"SMARCC1","hsa-mir-20b","dexamethasone"
"SMARCC1","hsa-mir-20b","triamcinolone"
"SMARCC1","hsa-mir-20b","budesonide"
"SMARCC1","hsa-mir-20b","desonide"
"SMARCC1","hsa-mir-664a","methylprednisolone"
"SMARCC1","hsa-mir-664a","hydrocortisone"
"SMARCC1","hsa-mir-664a","prednisone"
"SMARCC1","hsa-mir-664a","flunisolide"
"SMARCC1","hsa-mir-664a","beclomethasone"
"SMARCC1","hsa-mir-664a","prednisolone"
"SMARCC1","hsa-mir-664a","dexamethasone"
"SMARCC1","hsa-mir-664a","triamcinolone"
"SMARCC1","hsa-mir-664a","budesonide"
"SMARCC1","hsa-mir-664a","desonide"
"SMARCC1","hsa-mir-191","methylprednisolone"
"SMARCC1","hsa-mir-191","hydrocortisone"
"SMARCC1","hsa-mir-191","prednisone"
"SMARCC1","hsa-mir-191","flunisolide"
"SMARCC1","hsa-mir-191","beclomethasone"
"SMARCC1","hsa-mir-191","prednisolone"
"SMARCC1","hsa-mir-191","dexamethasone"
"SMARCC1","hsa-mir-191","triamcinolone"
"SMARCC1","hsa-mir-191","budesonide"
"SMARCC1","hsa-mir-191","desonide"
"SMARCE1","hsa-mir-193a","beclomethasone"
"SMARCE1","hsa-mir-193a","prednisone"
"SMARCE1","hsa-mir-193a","dexamethasone"
"SMARCE1","hsa-mir-193a","prednisolone"
"SMARCE1","hsa-mir-193a","methylprednisolone"
"SMARCE1","hsa-mir-193a","hydrocortisone"
"SMARCE1","hsa-mir-193a","flunisolide"
"SMARCE1","hsa-mir-193a","desonide"
"SMARCE1","hsa-mir-193a","triamcinolone"
"SMARCE1","hsa-mir-193a","budesonide"
"SMARCE1","hsa-mir-423","beclomethasone"
"SMARCE1","hsa-mir-423","prednisone"
"SMARCE1","hsa-mir-423","dexamethasone"
"SMARCE1","hsa-mir-423","prednisolone"
"SMARCE1","hsa-mir-423","methylprednisolone"
"SMARCE1","hsa-mir-423","hydrocortisone"
"SMARCE1","hsa-mir-423","flunisolide"
"SMARCE1","hsa-mir-423","desonide"
"SMARCE1","hsa-mir-423","triamcinolone"
"SMARCE1","hsa-mir-423","budesonide"
"SMURF1","hsa-mir-29a","estradiol"
"SMURF1","hsa-mir-29a","estrone"
"SMURF1","hsa-mir-106b","estradiol"
"SMURF1","hsa-mir-106b","estrone"
"SNAI1","hsa-mir-106b","estradiol"
"SNAI1","hsa-mir-106b","estrone"
"SNAI1","hsa-mir-191","estradiol"
"SNAI1","hsa-mir-191","estrone"
"SNAI1","hsa-mir-199a-2","estradiol"
"SNAI1","hsa-mir-199a-2","estrone"
"SNCA","hsa-mir-664b","tacrolimus"
"SNCA","hsa-mir-664b","dopamine"
"SNCA","hsa-mir-664b","colchicine"
"SNTA1","hsa-mir-4482","erythromycin"
"SNTA1","hsa-mir-4482","pimozide"
"SNTA1","hsa-mir-4482","bepridil"
"SNTA1","hsa-mir-4482","methadone"
"SNTA1","hsa-mir-4482","procainamide"
"SNTA1","hsa-mir-4482","quinidine"
"SNTA1","hsa-mir-4482","disopyramide"
"SNTA1","hsa-mir-4482","haloperidol"
"SNTA1","hsa-mir-4482","droperidol"
"SNTA1","hsa-mir-4482","chloroquine"
"SNTA1","hsa-mir-4482","sotalol"
"SNTA1","hsa-mir-4482","domperidone"
"SNTA1","hsa-mir-4482","chlorpromazine"
"SNTA1","hsa-mir-4482","sparfloxacin"
"SNTA1","hsa-mir-4482","thioridazine"
"SNTA1","hsa-mir-4482","amiodarone"
"SOS1","hsa-mir-30c-1","tacrolimus"
"SOS1","hsa-mir-30c-1","chloroquine"
"SOS1","hsa-mir-30c-1","imatinib"
"SOS1","hsa-mir-30c-2","tacrolimus"
"SOS1","hsa-mir-30c-2","chloroquine"
"SOS1","hsa-mir-30c-2","imatinib"
"SP1","hsa-mir-5000","gemcitabine"
"SP1","hsa-mir-5000","tamoxifen"
"SP1","hsa-mir-5000","estrone"
"SP1","hsa-mir-5000","tacrolimus"
"SP1","hsa-mir-5000","estradiol"
"SREBF1","hsa-mir-33b","fluvastatin"
"SREBF1","hsa-mir-33b","clozapine"
"SREBF1","hsa-mir-33b","lovastatin"
"SREBF1","hsa-mir-33b","atorvastatin"
"SREBF1","hsa-mir-33b","metformin"
"SREBF1","hsa-mir-33b","haloperidol"
"SREBF1","hsa-mir-33b","pravastatin"
"SREBF1","hsa-mir-6777","fluvastatin"
"SREBF1","hsa-mir-6777","clozapine"
"SREBF1","hsa-mir-6777","lovastatin"
"SREBF1","hsa-mir-6777","atorvastatin"
"SREBF1","hsa-mir-6777","metformin"
"SREBF1","hsa-mir-6777","haloperidol"
"SREBF1","hsa-mir-6777","pravastatin"
"SREBF1","hsa-mir-29a","fluvastatin"
"SREBF1","hsa-mir-29a","clozapine"
"SREBF1","hsa-mir-29a","lovastatin"
"SREBF1","hsa-mir-29a","atorvastatin"
"SREBF1","hsa-mir-29a","metformin"
"SREBF1","hsa-mir-29a","haloperidol"
"SREBF1","hsa-mir-29a","pravastatin"
"SREBF1","hsa-mir-665","fluvastatin"
"SREBF1","hsa-mir-665","clozapine"
"SREBF1","hsa-mir-665","lovastatin"
"SREBF1","hsa-mir-665","atorvastatin"
"SREBF1","hsa-mir-665","metformin"
"SREBF1","hsa-mir-665","haloperidol"
"SREBF1","hsa-mir-665","pravastatin"
"SS18","hsa-mir-31","methotrexate"
"ST6GAL1","hsa-mir-23c","flucloxacillin"
"STAT1","hsa-mir-29a","prednisolone"
"STAT1","hsa-mir-29a","imatinib"
"STAT3","hsa-mir-193a","busulfan"
"STAT3","hsa-mir-193a","imatinib"
"STAT3","hsa-mir-423","busulfan"
"STAT3","hsa-mir-423","imatinib"
"STAT5B","hsa-mir-326","imatinib"
"STAT5B","hsa-mir-4784","imatinib"
"STAT5B","hsa-mir-22","imatinib"
"STAT5B","hsa-mir-423","imatinib"
"STAT5B","hsa-mir-6508","imatinib"
"STK11","hsa-mir-34a","metformin"
"STK11","hsa-let-7c","metformin"
"STK11","hsa-mir-1256","metformin"
"STK24","hsa-mir-92a-1","methotrexate"
"STK24","hsa-mir-92a-2","methotrexate"
"TAF9B","hsa-mir-154","cisplatin"
"TAP1","hsa-mir-324","cisplatin"
"TAP2","hsa-mir-200a","gemcitabine"
"TAP2","hsa-mir-200a","cisplatin"
"TBX21","hsa-mir-150","desipramine"
"TBX21","hsa-mir-150","salbutamol"
"TBX21","hsa-mir-150","fluoxetine"
"TBX21","hsa-mir-150","budesonide"
"TESK1","hsa-mir-130a","methotrexate"
"TGFBR2","hsa-mir-6882","docetaxel"
"TGFBR2","hsa-mir-6882","dexamethasone"
"TLR2","hsa-mir-545","dexamethasone"
"TLR4","hsa-mir-4756","methotrexate"
"TLR4","hsa-mir-4756","pravastatin"
"TNKS","hsa-mir-1296","tamoxifen"
"TNKS","hsa-mir-320a","tamoxifen"
"TOP2A","hsa-mir-193a","doxorubicin"
"TOP2A","hsa-mir-193a","etoposide"
"TOP2A","hsa-mir-193a","gemcitabine"
"TOP2A","hsa-mir-193a","cisplatin"
"TOP2B","hsa-mir-4756","etoposide"
"TOP2B","hsa-mir-4756","cisplatin"
"TOP2B","hsa-mir-4756","doxorubicin"
"TOP2B","hsa-mir-30a","etoposide"
"TOP2B","hsa-mir-30a","cisplatin"
"TOP2B","hsa-mir-30a","doxorubicin"
"TOP2B","hsa-mir-191","etoposide"
"TOP2B","hsa-mir-191","cisplatin"
"TOP2B","hsa-mir-191","doxorubicin"
"TP53","hsa-mir-324","cyclophosphamide"
"TP53","hsa-mir-324","methotrexate"
"TP53","hsa-mir-324","doxorubicin"
"TP53","hsa-mir-324","estrone"
"TP53","hsa-mir-324","estradiol"
"TP53","hsa-mir-324","tamoxifen"
"TP53","hsa-mir-324","ibuprofen"
"TP53","hsa-mir-324","docetaxel"
"TP53","hsa-mir-324","cisplatin"
"TP53","hsa-mir-324","busulfan"
"TP53","hsa-mir-324","topotecan"
"TP53","hsa-mir-324","etoposide"
"TP53","hsa-mir-324","paclitaxel"
"TP53","hsa-mir-324","chlorambucil"
"TP53","hsa-mir-629","cyclophosphamide"
"TP53","hsa-mir-629","methotrexate"
"TP53","hsa-mir-629","doxorubicin"
"TP53","hsa-mir-629","estrone"
"TP53","hsa-mir-629","estradiol"
"TP53","hsa-mir-629","tamoxifen"
"TP53","hsa-mir-629","ibuprofen"
"TP53","hsa-mir-629","docetaxel"
"TP53","hsa-mir-629","cisplatin"
"TP53","hsa-mir-629","busulfan"
"TP53","hsa-mir-629","topotecan"
"TP53","hsa-mir-629","etoposide"
"TP53","hsa-mir-629","paclitaxel"
"TP53","hsa-mir-629","chlorambucil"
"TP53INP1","hsa-mir-3617","ibuprofen"
"TPBG","hsa-mir-3136","letrozole"
"TRIM25","hsa-mir-589","estrone"
"TRIM25","hsa-mir-589","estradiol"
"TRIM25","hsa-mir-4443","estrone"
"TRIM25","hsa-mir-4443","estradiol"
"TWIST1","hsa-mir-4733","cisplatin"
"TWIST1","hsa-mir-3936","cisplatin"
"TWIST1","hsa-mir-4657","cisplatin"
"TYMS","hsa-mir-28","prednisone"
"TYMS","hsa-mir-28","gemcitabine"
"TYMS","hsa-mir-28","oxaliplatin"
"TYMS","hsa-mir-28","leucovorin"
"TYMS","hsa-mir-28","vincristine"
"TYMS","hsa-mir-28","etoposide"
"TYMS","hsa-mir-28","cyanocobalamin"
"TYMS","hsa-mir-28","pyridoxine"
"TYMS","hsa-mir-28","dexamethasone"
"TYMS","hsa-mir-28","methotrexate"
"TYMS","hsa-mir-28","irinotecan"
"TYMS","hsa-mir-28","ibuprofen"
"TYMS","hsa-mir-28","cisplatin"
"TYMS","hsa-mir-28","cytarabine"
"UBE2L3","hsa-mir-133b","tacrolimus"
"UBE2L3","hsa-mir-133b","dopamine"
"UBE2L3","hsa-mir-133b","colchicine"
"UCK2","hsa-mir-3614","methotrexate"
"UGT1A7","hsa-mir-492","fluconazole"
"UGT1A7","hsa-mir-492","irinotecan"
"UGT1A7","hsa-mir-492","propofol"
"UGT1A7","hsa-mir-492","ketoconazole"
"UGT1A7","hsa-mir-492","indinavir"
"ULK3","hsa-mir-548f-1","imatinib"
"UMPS","hsa-mir-4793","cisplatin"
"USP5","hsa-mir-200c","zolmitriptan"
"USP5","hsa-mir-200c","rizatriptan"
"USP5","hsa-mir-200c","atorvastatin"
"USP5","hsa-mir-200c","sumatriptan"
"USP5","hsa-mir-200c","sildenafil"
"USP5","hsa-mir-200c","lovastatin"
"USP5","hsa-mir-200c","naratriptan"
"USP5","hsa-mir-200c","olanzapine"
"USP5","hsa-mir-200c","pravastatin"
"USP5","hsa-mir-200c","fluvastatin"
"USP5","hsa-mir-141","zolmitriptan"
"USP5","hsa-mir-141","rizatriptan"
"USP5","hsa-mir-141","atorvastatin"
"USP5","hsa-mir-141","sumatriptan"
"USP5","hsa-mir-141","sildenafil"
"USP5","hsa-mir-141","lovastatin"
"USP5","hsa-mir-141","naratriptan"
"USP5","hsa-mir-141","olanzapine"
"USP5","hsa-mir-141","pravastatin"
"USP5","hsa-mir-141","fluvastatin"
"USP5","hsa-mir-3607","zolmitriptan"
"USP5","hsa-mir-3607","rizatriptan"
"USP5","hsa-mir-3607","atorvastatin"
"USP5","hsa-mir-3607","sumatriptan"
"USP5","hsa-mir-3607","sildenafil"
"USP5","hsa-mir-3607","lovastatin"
"USP5","hsa-mir-3607","naratriptan"
"USP5","hsa-mir-3607","olanzapine"
"USP5","hsa-mir-3607","pravastatin"
"USP5","hsa-mir-3607","fluvastatin"
"VAMP2","hsa-mir-324","glucose"
"VAMP2","hsa-mir-324","dopamine"
"VDR","hsa-mir-379","cytarabine"
"VDR","hsa-mir-379","leucovorin"
"VDR","hsa-mir-379","calcipotriol"
"VDR","hsa-mir-379","prednisone"
"VDR","hsa-mir-379","cyclophosphamide"
"VDR","hsa-mir-379","calcium"
"VDR","hsa-mir-379","alendronate"
"VDR","hsa-mir-379","raloxifene"
"VDR","hsa-mir-379","etoposide"
"VDR","hsa-mir-379","vincristine"
"VDR","hsa-mir-379","methotrexate"
"VDR","hsa-mir-379","dexamethasone"
"VEGFA","hsa-mir-4793","celecoxib"
"VEGFA","hsa-mir-4793","paclitaxel"
"VEGFA","hsa-mir-4793","irinotecan"
"VEGFA","hsa-mir-4793","oxaliplatin"
"VEGFA","hsa-mir-4793","cisplatin"
"VEGFA","hsa-mir-4793","glucose"
"VEGFA","hsa-mir-4793","leucovorin"
"VEGFA","hsa-mir-4793","gemcitabine"
"WASL","hsa-mir-589","tetrahydrobiopterin"
"XPA","hsa-mir-3074","cisplatin"
"XPA","hsa-mir-3064","cisplatin"
"XPO1","hsa-mir-324","tacrolimus"
"YEATS4","hsa-mir-509-2","hydrochlorothiazide"
"YEATS4","hsa-mir-19a","hydrochlorothiazide"
